creature_id,name,description,source_file,pet_value,max_age,body_size,gait_speed,lays_eggs,clutch_min,clutch_max,milkable,shearable,is_webber,is_nopain,is_noexert,is_nobreathe,is_extravision,is_trapavoid,is_mount,is_pack,is_wagon,combat_rating,economic_rating,biomes,creature_classes,is_aquatic,is_amphibious,is_prehistoric,is_animal_person,is_megabeast,is_semimegabeast,included_in_mod,exclusion_reason
KEA_MAN,kea man,A green person with the head of a kea.,creature_birds_new.txt,25,MAXAGE:60:80,1000,251,True,2,5,False,False,False,False,False,False,False,False,False,False,False,22,34,ANY_TEMPERATE_FOREST; SHRUBLAND_TEMPERATE; MOUNTAIN,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'KEA_MAN' ends with _MAN or _WOMAN
KESTREL_MAN,kestrel man,A person with the head and wings of a kestrel.,creature_birds_new.txt,25,MAXAGE:60:80,250,251,True,3,6,False,False,False,False,False,False,False,False,False,False,False,16,31,MARSH_TROPICAL_FRESHWATER; MARSH_TROPICAL_SALTWATER; MARSH_TEMPERATE_FRESHWATER; MARSH_TEMPERATE_SALTWATER; ANY_SHRUBLAND; ANY_SAVANNA; ANY_GRASSLAND,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'KESTREL_MAN' ends with _MAN or _WOMAN
KINGSNAKE,kingsnake,"A small, brightly-colored snake.  It is known for eating other snakes and being mistaken for its venomous cousins.",creature_temperate_new.txt,50,MAXAGE:20:30,1500,1755,True,5,12,False,False,False,False,False,False,False,False,False,False,False,12,37,ANY_TEMPERATE_FOREST; SHRUBLAND_TEMPERATE; MOUNTAIN; ANY_DESERT,GENERAL_POISON,False,False,False,False,False,False,True,
KINGSNAKE_MAN,kingsnake man,A legless person with the head and tail of a kingsnake.,creature_temperate_new.txt,50,MAXAGE:60:80,1500,439,True,5,12,False,False,False,False,False,False,False,False,False,False,False,22,37,ANY_TEMPERATE_FOREST; SHRUBLAND_TEMPERATE; MOUNTAIN; ANY_DESERT,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'KINGSNAKE_MAN' ends with _MAN or _WOMAN
KING_COBRA,king cobra,A small limbless reptile known for its deadly venom and the warning of its hood.,creature_tropical_new.txt,200,MAXAGE:15:25,6000,878,True,10,30,False,False,False,False,False,False,False,False,False,False,False,24,51,ANY_TROPICAL_FOREST,POISONOUS; GENERAL_POISON,False,False,False,False,False,False,True,
KING_COBRA_MAN,king cobra man,A legless person with the head and tail of a king cobra.,creature_tropical_new.txt,200,MAXAGE:60:80,6000,439,True,10,30,False,False,False,False,False,False,False,False,False,False,False,28,51,ANY_TROPICAL_FOREST,POISONOUS; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'KING_COBRA_MAN' ends with _MAN or _WOMAN
KIWI MAN,kiwi man,A person with the head and feathers of a kiwi.,creature_birds.txt,10,MAXAGE:60:80,2500,293,True,1,2,False,False,False,False,False,False,False,False,False,False,False,26,35,ANY_TEMPERATE_FOREST; SHRUBLAND_TEMPERATE,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_TAG: creature has [APPLY_CREATURE_VARIATION:ANIMAL_PERSON]
KOALA,koala,"A small, grey, tree-dwelling creature.",creature_temperate_new.txt,50,MAXAGE:10:15,10000,548,False,0,0,False,False,False,False,False,False,False,False,False,False,False,30,25,FOREST_TEMPERATE_BROADLEAF,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
KOALA_MAN,koala man,A grey person with the head of a koala.,creature_temperate_new.txt,50,MAXAGE:60:80,10000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,32,25,FOREST_TEMPERATE_BROADLEAF,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'KOALA_MAN' ends with _MAN or _WOMAN
KOBOLD,kobold,"A small, squat humanoid with large pointy ears and yellow glowing eyes.",creature_standard.txt,,MAXAGE:150:170,20000,251,True,1,2,False,False,False,False,False,False,False,True,False,False,False,41,47,,GENERAL_POISON,False,False,False,False,False,False,False,SAPIENT_DENYLIST: creature ID 'KOBOLD' is in the hardcoded sapient denylist
LEECH,leech,"A tiny, aquatic, worm-like creature that feeds on blood.",creature_riverlakepool_new.txt,10,MAXAGE:5:10,100,8775,False,0,0,False,False,False,False,False,False,True,False,False,False,False,3,15,ANY_POOL; ANY_LAKE,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
LEECH_MAN,leech man,A large slug-like creature with the torso of a man.  Its face is a mockery of teeth and slime.,creature_riverlakepool_new.txt,10,MAXAGE:60:80,100,439,False,0,0,False,False,False,False,False,False,True,False,False,False,False,14,15,ANY_POOL; ANY_LAKE,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LEECH_MAN' ends with _MAN or _WOMAN
LEOPARD,leopard,A large spotted feline found in grass and woodland.  It is known for great speed in hunting.,creature_large_tropical.txt,100,MAXAGE:10:20,50000,151,False,0,0,False,False,False,False,False,False,False,False,False,False,False,40,28,ANY_TROPICAL; DESERT_BADLAND; DESERT_ROCK; DESERT_SAND,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
LEOPARD_GECKO_MAN,leopard gecko man,A person with the head and fingers of a gecko.,creature_desert_new.txt,10,MAXAGE:60:80,50,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,12,13,ANY_DESERT,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LEOPARD_GECKO_MAN' ends with _MAN or _WOMAN
LEOPARD_MAN,leopard man,A spotted person with the head and tail of a leopard.,creature_large_tropical.txt,100,MAXAGE:60:80,50000,151,False,0,0,False,False,False,False,False,False,False,False,False,False,False,40,28,ANY_TROPICAL; DESERT_BADLAND; DESERT_ROCK; DESERT_SAND,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LEOPARD_MAN' ends with _MAN or _WOMAN
LEOPARD_SEAL,leopard seal,A large predatory amphibious mammal.  It is difficult to evade once in the water.,creature_ocean_new.txt,350,MAXAGE:20:30,400000,366,False,0,0,False,False,False,False,False,False,False,False,False,False,False,47,46,OCEAN_ARCTIC,MAMMAL; GENERAL_POISON,False,True,False,False,False,False,True,
LEOPARD_SEAL_MAN,leopard seal man,A legless person with the head and back flippers of a leopard seal.,creature_ocean_new.txt,350,MAXAGE:60:80,400000,366,False,0,0,False,False,False,False,False,False,False,False,False,False,False,47,46,OCEAN_ARCTIC,MAMMAL; GENERAL_POISON,False,True,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LEOPARD_SEAL_MAN' ends with _MAN or _WOMAN
LION,lion,A large ferocious predator found in grasslands.  It lives in groups of females and one male with a large mane.  They hunt together and are capable of felling extremely large prey.,creature_large_tropical.txt,200,MAXAGE:10:20,200000,109,False,0,0,False,False,False,False,False,False,False,False,False,False,False,47,37,SAVANNA_TROPICAL; GRASSLAND_TROPICAL; SHRUBLAND_TROPICAL,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
LION_MAN,lion man,A person with the head of a lion.,creature_large_tropical.txt,200,MAXAGE:60:80,200000,109,False,0,0,False,False,False,False,False,False,False,False,False,False,False,47,37,SAVANNA_TROPICAL; GRASSLAND_TROPICAL; SHRUBLAND_TROPICAL,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LION_MAN' ends with _MAN or _WOMAN
LION_TAMARIN,lion tamarin,A small orange monkey with a long tail.,creature_tropical_new.txt,10,MAXAGE:2:3,620,585,False,0,0,False,False,False,False,False,False,False,False,False,False,False,17,19,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
LION_TAMARIN_MAN,lion tamarin man,An orange person with the head and tail of a lion tamarin.,creature_tropical_new.txt,10,MAXAGE:60:80,620,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,20,19,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LION_TAMARIN_MAN' ends with _MAN or _WOMAN
LIZARD,lizard,A small reptile.,creature_reptiles.txt,10,MAXAGE:2:3,200,1755,False,0,0,False,False,False,False,False,False,False,False,False,False,False,3,17,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
LIZARD_MAN,lizard man,A person with the head and tail of a lizard.,creature_reptiles.txt,10,MAXAGE:60:80,200,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,15,17,NOT_FREEZING,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LIZARD_MAN' ends with _MAN or _WOMAN
LIZARD_RHINO_TWO_LEGGED,two-legged rhino lizard,"A tiny reptile, running on two legs.  It has a horn on the end of its nose.",creature_other.txt,20,MAXAGE:2:3,1000,274,True,10,30,False,False,False,False,False,False,False,False,False,False,False,22,42,ANY_LAND,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
LLAMA,llama,A large domestic pack animal.  It has a long neck.  It is prized for its hair.,creature_domestic.txt,200,MAXAGE:15:30,180000,157,False,0,0,True,True,False,False,False,False,False,False,False,True,False,46,74,,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
LOBSTER_CAVE,cave lobster,"A small, pale arthropod found in underground streams and ponds.",creature_subterranean.txt,,MAXAGE:1:1,600,8775,False,0,0,False,False,False,True,False,False,True,False,False,False,False,19,22,SUBTERRANEAN_WATER,GENERAL_POISON,True,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
LOON_MAN,loon man,A person with the head and wings of a loon.,creature_birds_new.txt,10,MAXAGE:60:80,6000,251,True,2,4,False,False,False,False,False,False,False,False,False,False,False,30,37,LAKE_TEMPERATE_SALTWATER; LAKE_TEMPERATE_BRACKISHWATER; LAKE_TEMPERATE_FRESHWATER,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LOON_MAN' ends with _MAN or _WOMAN
LORIKEET_MAN,lorikeet man,A colorful person with the head and wings of a lorikeet.,creature_birds_new.txt,30,MAXAGE:60:80,200,251,True,2,2,False,False,False,False,False,False,False,False,False,False,False,16,30,FOREST_TROPICAL_MOIST_BROADLEAF; SWAMP_MANGROVE,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LORIKEET_MAN' ends with _MAN or _WOMAN
LOUSE,louse,A tiny parasitic insect.  It feeds on skin and blood.,creature_bug_slug_new.txt,,MAXAGE:1:1,1,8775,False,0,0,False,False,False,False,False,False,False,False,False,False,False,0,5,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
LOUSE_MAN,louse man,A person with the head and legs of a louse.,creature_bug_slug_new.txt,None,MAXAGE:60:80,1,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,12,5,NOT_FREEZING,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LOUSE_MAN' ends with _MAN or _WOMAN
LYNX,lynx,A medium-sized mammalian predator.  It is known by the tell-tale tufts of hair on the tips of its ears.,creature_tundra_taiga_new.txt,75,MAXAGE:10:20,25000,219,False,0,0,False,False,False,False,False,False,False,False,False,False,False,37,27,FOREST_TAIGA,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
LYNX_MAN,lynx man,A person with the head and tail of a lynx.,creature_tundra_taiga_new.txt,75,MAXAGE:60:80,25000,219,False,0,0,False,False,False,False,False,False,False,False,False,False,False,37,27,FOREST_TAIGA,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'LYNX_MAN' ends with _MAN or _WOMAN
MACAQUE_RHESUS,rhesus macaque,"A medium-sized monkey found in woods and grassland.  It usually lives on roots and insects but can become a pest in civilized areas, roaming in large groups and begging for scraps.",creature_large_temperate.txt,50,MAXAGE:30:40,5000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,29,23,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE; GRASSLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MACAQUE_RHESUS_MAN,rhesus macaque man,A person with the head and tail of a rhesus macaque.,creature_large_temperate.txt,50,MAXAGE:60:80,5000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,29,23,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE; GRASSLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MACAQUE_RHESUS_MAN' ends with _MAN or _WOMAN
MAGGOT_PURRING,purring maggot,A tiny larva which is prized for its milk.,creature_subterranean.txt,10,,1000,8775,False,0,0,True,False,False,False,False,False,False,False,False,False,False,10,35,SUBTERRANEAN_CHASM,,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
MAGMA_CRAB,magma crab,A small rock-eating creature that lives in molten rock.  It scurries on little feet and swims through liquid rock with sharp wings.  It uses magma to digest rock and spits out burning globs.,creature_next_underground.txt,200,MAXAGE:50:70,30000,1097,False,0,0,False,False,False,False,False,True,True,False,False,False,False,36,32,SUBTERRANEAN_LAVA,,False,False,False,False,False,False,True,
MAGPIE_MAN,magpie man,A person with the head and wings of a magpie.,creature_birds_new.txt,30,MAXAGE:60:80,200,251,True,2,5,False,False,False,False,False,False,False,False,False,False,False,16,30,GRASSLAND_TEMPERATE; SAVANNA_TEMPERATE; SHRUBLAND_TEMPERATE,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MAGPIE_MAN' ends with _MAN or _WOMAN
MANDRILL,mandrill,"A large monkey with blue face and rump.  It lives in large groups and often survives by destroying crops and stealing garbage.  The males are larger, with powerful jaws.",creature_large_tropical.txt,50,MAXAGE:15:25,20000,219,False,0,0,False,False,False,False,False,False,False,False,False,False,False,36,27,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MANDRILL_MAN,mandrill man,A blue-rumped person with the head and tail of a mandrill.,creature_large_tropical.txt,50,MAXAGE:60:80,20000,219,False,0,0,False,False,False,False,False,False,False,False,False,False,False,36,27,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MANDRILL_MAN' ends with _MAN or _WOMAN
MANERA,manera,A creature that crawls along the cavern ceiling with four long arms.  Its body is shaped as the head of a man with a mouth full of shark teeth.  It waits for its prey to pass below.,creature_next_underground.txt,,MAXAGE:20:30,60000,585,False,0,0,False,False,False,False,False,False,False,False,False,False,False,37,38,SUBTERRANEAN_CHASM,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [CAN_LEARN]
MANTIS,mantis,"A tiny green insect.  It has long, distinctive forelimbs that it uses to catch its prey.",creature_bug_slug_new.txt,,MAXAGE:1:1,1,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,11,5,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
MANTIS_MAN,mantis man,A green person with the head and arms of a mantis.,creature_bug_slug_new.txt,None,MAXAGE:60:80,1,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,12,5,NOT_FREEZING,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MANTIS_MAN' ends with _MAN or _WOMAN
MARMOT_HOARY,hoary marmot,A large rodent that lives in groups in the high mountains.,creature_large_mountain.txt,50,MAXAGE:10:15,10000,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,25,MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MARMOT_HOARY_MAN,hoary marmot man,A person with the head and fur of a hoary marmot.,creature_large_mountain.txt,50,MAXAGE:60:80,10000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,32,25,MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MARMOT_HOARY_MAN' ends with _MAN or _WOMAN
MASKED_LOVEBIRD_MAN,masked lovebird man,A colorful person with the head and wings of a masked lovebird.,creature_birds_new.txt,30,MAXAGE:60:80,90,251,True,4,5,False,False,False,False,False,False,False,False,False,False,False,12,29,ANY_TROPICAL_FOREST,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MASKED_LOVEBIRD_MAN' ends with _MAN or _WOMAN
MERPERSON,merperson,A man-like creature with the tail of a fish instead of legs.,creature_standard.txt,,MAXAGE:60:120,70000,251,False,0,0,False,False,False,False,False,False,False,False,False,False,False,41,39,ANY_OCEAN,MAMMAL; GENERAL_POISON,True,False,False,False,False,False,False,TAG_EXCLUSION: creature has [CAN_LEARN]
MINK,mink,"A small, predatory, weasel-like mammal.  It is also semi-aquatic.",creature_riverlakepool_new.txt,50,MAXAGE:10:15,800,1254,False,0,0,False,False,False,False,False,False,False,False,False,False,False,11,20,ANY_TEMPERATE_LAKE; ANY_TEMPERATE_RIVER,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MINK_MAN,mink man,A person with the head and tail of a mink.,creature_riverlakepool_new.txt,50,MAXAGE:60:80,800,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,21,20,ANY_TEMPERATE_LAKE; ANY_TEMPERATE_RIVER,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MINK_MAN' ends with _MAN or _WOMAN
MINOTAUR,minotaur,A giant humanoid monster with the head of a bull.,creature_standard.txt,,,220000,219,False,0,0,False,False,False,False,False,False,False,False,False,False,False,46,43,ANY_LAND,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,True,False,TAG_EXCLUSION: creature has [SEMIMEGABEAST]
MOGHOPPER,moghopper,A small mud-dwelling amphibian.,creature_other.txt,20,MAXAGE:2:3,300,8775,False,0,0,False,False,False,False,False,False,False,False,False,False,False,5,17,ANY_POOL,GENERAL_POISON,False,True,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
MOLEMARIAN,molemarian,A hideous monster that has the body of a giant mole-rat and the torso of a mole-rat man.   It is found deep underground.,creature_next_underground.txt,400,MAXAGE:20:30,90000,219,False,0,0,False,False,False,True,False,False,False,False,False,False,False,50,45,SUBTERRANEAN_CHASM,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MOLE_DOG_NAKED,naked mole dog,"A large, pale rodent with loose, hanging, hairless skin.  It has long teeth and an incredibly powerful bite.  It is found underground.",creature_subterranean.txt,350,MAXAGE:2:3,60000,439,False,0,0,False,False,False,True,False,False,False,False,False,False,False,46,41,SUBTERRANEAN_CHASM,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MOLE_GIANT,giant mole,A gigantic digging creature found underground.,creature_subterranean.txt,350,MAXAGE:2:3,200000,975,False,0,0,False,False,False,False,False,False,False,False,False,False,False,38,44,SUBTERRANEAN_CHASM,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MONGOOSE,mongoose,A very small mammal with short legs and a long tail.  It hunts small animals to eat.,creature_tropical_new.txt,25,MAXAGE:10:20,3000,151,False,0,0,False,False,False,False,False,False,False,False,False,False,False,28,22,SAVANNA_TROPICAL; SHRUBLAND_TROPICAL,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MONGOOSE_MAN,mongoose man,A small person with the head and tail of a mongoose.,creature_tropical_new.txt,25,MAXAGE:60:80,3000,151,False,0,0,False,False,False,False,False,False,False,False,False,False,False,28,22,SAVANNA_TROPICAL; SHRUBLAND_TROPICAL,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MONGOOSE_MAN' ends with _MAN or _WOMAN
MONITOR_LIZARD,monitor lizard,A medium-sized reptile.  They can be found foraging for food such as eggs or worms.  They are said to be the most intelligent of their kind.,creature_tropical_new.txt,400,MAXAGE:20:30,100000,219,True,15,25,False,False,False,False,False,False,False,False,False,False,False,43,67,GRASSLAND_TROPICAL; SAVANNA_TROPICAL; SHRUBLAND_TROPICAL; ANY_TROPICAL_FOREST,GENERAL_POISON,False,False,False,False,False,False,True,
MONITOR_LIZARD_MAN,monitor lizard man,A person with the head and tail of a monitor lizard.,creature_tropical_new.txt,400,MAXAGE:60:80,100000,219,True,15,25,False,False,False,False,False,False,False,False,False,False,False,43,67,GRASSLAND_TROPICAL; SAVANNA_TROPICAL; SHRUBLAND_TROPICAL; ANY_TROPICAL_FOREST,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MONITOR_LIZARD_MAN' ends with _MAN or _WOMAN
MOON_SNAIL,moon snail,A tiny predatory mollusk.  It is brightly colored.,creature_bug_slug_new.txt,10,MAXAGE:2:3,200,8775,False,0,0,False,False,False,False,False,False,True,False,False,False,False,6,17,OCEAN_TEMPERATE,GENERAL_POISON,True,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
MOON_SNAIL_MAN,moon snail man,A colorful person with the head and shell of a moon snail.,creature_bug_slug_new.txt,10,MAXAGE:60:80,200,293,False,0,0,False,False,False,False,False,False,True,False,False,False,False,18,17,OCEAN_TEMPERATE,GENERAL_POISON,True,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MOON_SNAIL_MAN' ends with _MAN or _WOMAN
MOOSE,moose,A large mammal with great antlers and a large nose. It lives in temperate forests.,creature_large_temperate.txt,300,MAXAGE:15:25,525000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,51,44,FOREST_TAIGA; ANY_TEMPERATE_FOREST,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MOOSE MAN,moose man,A humanoid with the head and antlers of a moose.,creature_large_temperate.txt,300,MAXAGE:60:80,525000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,51,44,FOREST_TAIGA; ANY_TEMPERATE_FOREST,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_TAG: creature has [APPLY_CREATURE_VARIATION:ANIMAL_PERSON]
"MOOSE, GIANT",giant moose,A huge monster the shape of a moose.,creature_large_temperate.txt,1000,MAXAGE:15:25,525000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,51,49,FOREST_TAIGA; ANY_TEMPERATE_FOREST,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MOSQUITO,mosquito,A tiny pest insect.  It uses its long nose to suck blood from its host.,creature_bug_slug_new.txt,,MAXAGE:1:1,1,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,11,5,NOT_FREEZING; ANY_POOL,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
MOSQUITO_MAN,mosquito man,A person with the head and wings of a mosquito.,creature_bug_slug_new.txt,None,MAXAGE:60:80,1,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,11,5,NOT_FREEZING; ANY_POOL,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MOSQUITO_MAN' ends with _MAN or _WOMAN
MOTH,moth,A tiny nocturnal insect.  It flies toward flames in the night.,creature_bug_slug_new.txt,,MAXAGE:1:1,1,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,11,5,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
MOTH_MAN,moth man,A person with the head and wings of a moth.,creature_bug_slug_new.txt,None,MAXAGE:60:80,1,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,12,5,NOT_FREEZING,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MOTH_MAN' ends with _MAN or _WOMAN
MULE,mule,"A compact offspring of horse and donkey, bred to be a beast of burden.",creature_domestic.txt,200,MAXAGE:10:20,400000,183,False,0,0,False,False,False,False,False,False,False,False,False,True,False,49,46,,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MUSKOX,muskox,A large hooved animal with curved horns and a thick brown coat.  It is known for its strong odor.,creature_large_tundra.txt,300,MAXAGE:10:20,285000,146,False,0,0,False,False,False,False,False,False,False,False,False,True,True,48,57,TUNDRA; GRASSLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
MUSKOX_MAN,muskox man,A horned person with the head of a muskox.,creature_large_tundra.txt,300,MAXAGE:60:80,285000,146,False,0,0,False,False,False,False,False,False,False,False,False,True,True,48,57,TUNDRA; GRASSLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'MUSKOX_MAN' ends with _MAN or _WOMAN
MUSSEL,mussel,A small creature found in both salt and fresh water that lives in an asymmetrical shell rooted to the bottom.,creature_small_ocean.txt,10,MAXAGE:20:30,200,,False,0,0,False,False,False,False,False,False,False,False,False,False,False,13,17,ANY_OCEAN; ANY_LAKE; ANY_RIVER,GENERAL_POISON,True,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
NARWHAL,narwhal,A medium-sized sea mammal with a long thin horn on its nose.  It uses this horn to communicate and break up ice.,creature_large_ocean.txt,100,MAXAGE:40:50,1200000,251,False,0,0,False,False,False,False,False,False,False,False,False,False,False,53,35,OCEAN_ARCTIC,MAMMAL; GENERAL_POISON,True,False,False,False,False,False,False,AQUATIC_LAND_DROWNER: creature has [AQUATIC] without [AMPHIBIOUS] and is not prehistoric marine life
NARWHAL MAN,narwhal man,"A medium-sized creature with the arms and torso on a man, but with the head and tail of a narwhal.",creature_large_ocean.txt,100,MAXAGE:60:80,1200000,251,False,0,0,False,False,False,False,False,False,False,False,False,False,False,53,35,OCEAN_ARCTIC,MAMMAL; GENERAL_POISON,True,False,False,True,False,False,False,ANIMAL_PERSON_TAG: creature has [APPLY_CREATURE_VARIATION:ANIMAL_PERSON]
"NARWHAL, GIANT",giant narwhal,A huge sea monster with an enormous horn on its nose.,creature_large_ocean.txt,2000,MAXAGE:40:50,1200000,251,False,0,0,False,False,False,False,False,False,False,False,False,False,False,53,50,OCEAN_ARCTIC,MAMMAL; GENERAL_POISON,True,False,False,False,False,False,False,AQUATIC_LAND_DROWNER: creature has [AQUATIC] without [AMPHIBIOUS] and is not prehistoric marine life
NAUTILUS,nautilus,"A tiny, mollusk with a large shell and many tentacles.",creature_ocean_new.txt,10,MAXAGE:15:20,500,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,18,18,ANY_OCEAN,GENERAL_POISON,True,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
NAUTILUS_MAN,nautilus man,A person with the shell and tentacles of a nautilus.,creature_ocean_new.txt,10,MAXAGE:60:80,500,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,19,18,ANY_OCEAN,GENERAL_POISON,True,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'NAUTILUS_MAN' ends with _MAN or _WOMAN
